,number,cluster
CXorf57 (ENSG00000147231),16793,4.0
CYB561D1 (ENSG00000174151),16794,4.0
CYB561D2 (ENSG00000271858),16795,4.0
SIL1 (ENSG00000120725),16796,4.0
CYB5R1 (ENSG00000159348),16797,4.0
CYBRD1 (ENSG00000071967),16798,4.0
SIGIRR (ENSG00000185187),16799,4.0
SIAH3 (ENSG00000215475),16800,4.0
SIAH1 (ENSG00000196470),16801,4.0
SIAE (ENSG00000110013),16802,4.0
CXCL14 (ENSG00000145824),16803,4.0
CTNNBL1 (ENSG00000132792),16804,4.0
CXCL12 (ENSG00000107562),16805,4.0
CXCL1 (ENSG00000163739),16806,4.0
SLC16A3 (ENSG00000141526),16807,4.0
SLC16A2 (ENSG00000147100),16808,4.0
SLC16A14 (ENSG00000163053),16809,4.0
SLC16A13 (ENSG00000174327),16810,4.0
CTSB (ENSG00000164733),16811,4.0
CTSK (ENSG00000143387),16812,4.0
CTSL (ENSG00000135047),16813,4.0
CTSO (ENSG00000256043),16814,4.0
CTSS (ENSG00000163131),16815,4.0
SLC13A5 (ENSG00000141485),16816,4.0
SLC13A4 (ENSG00000164707),16817,4.0
CTXN3 (ENSG00000205279),16818,4.0
CUBN (ENSG00000107611),16819,4.0
SLC12A7 (ENSG00000113504),16820,4.0
CUL2 (ENSG00000108094),16821,4.0
SLC12A4 (ENSG00000124067),16822,4.0
CUL7 (ENSG00000044090),16823,4.0
SLC10A7 (ENSG00000120519),16824,4.0
SLC10A4 (ENSG00000145248),16825,4.0
SLC10A3 (ENSG00000126903),16826,4.0
CUX2 (ENSG00000111249),16827,4.0
CX3CL1 (ENSG00000006210),16828,4.0
SKIV2L (ENSG00000204351),16829,4.0
CXCL11 (ENSG00000169248),16830,4.0
SHROOM4 (ENSG00000158352),16831,4.0
SLC26A11 (ENSG00000181045),16832,4.0
SLC27A1 (ENSG00000130304),16833,4.0
SLC6A20 (ENSG00000163817),16834,4.0
SLC6A2 (ENSG00000103546),16835,4.0
SLC6A16 (ENSG00000063127),16836,4.0
SLC6A15 (ENSG00000072041),16837,4.0
SLC6A13 (ENSG00000010379),16838,4.0
SLC6A12 (ENSG00000111181),16839,4.0
CTBS (ENSG00000117151),16840,4.0
SLC5A7 (ENSG00000115665),16841,4.0
CTC-241N9.1 (ENSG00000245317),16842,4.0
CTC-250I14.6 (ENSG00000267598),16843,4.0
SLC5A12 (ENSG00000148942),16844,4.0
SLC51B (ENSG00000186198),16845,4.0
CTC-308K20.1 (ENSG00000204758),16846,4.0
CTC-338M12.5 (ENSG00000250222),16847,4.0
CTC-340A15.2 (ENSG00000241956),16848,4.0
SLC4A5 (ENSG00000188687),16849,4.0
SLC4A4 (ENSG00000080493),16850,4.0
SLC4A3 (ENSG00000114923),16851,4.0
SLC4A2 (ENSG00000164889),16852,4.0
SLC4A1AP (ENSG00000163798),16853,4.0
SLC46A3 (ENSG00000139508),16854,4.0
SLC46A1 (ENSG00000076351),16855,4.0
SLC45A2 (ENSG00000164175),16856,4.0
CTBP1-AS2 (ENSG00000196810),16857,4.0
SLC45A1 (ENSG00000162426),16858,4.0
CTB-58E17.9 (ENSG00000275665),16859,4.0
CTB-58E17.1 (ENSG00000277969),16860,4.0
SLFNL1-AS1 (ENSG00000281207),16861,4.0
SLFN5 (ENSG00000166750),16862,4.0
CTAGE5 (ENSG00000150527),16863,4.0
CTB-113D17.1 (ENSG00000272568),16864,4.0
CTB-113I20.2 (ENSG00000271737),16865,4.0
CTB-1144G6.6 (ENSG00000275024),16866,4.0
CTB-129O4.1 (ENSG00000248367),16867,4.0
CTB-12O2.1 (ENSG00000254226),16868,4.0
SLC9A9 (ENSG00000181804),16869,4.0
CTB-179K24.3 (ENSG00000267348),16870,4.0
SLC9A5 (ENSG00000135740),16871,4.0
SLC9A3R2 (ENSG00000065054),16872,4.0
SLC8A3 (ENSG00000100678),16873,4.0
SLC8A2 (ENSG00000118160),16874,4.0
SLC8A1-AS1 (ENSG00000227028),16875,4.0
SLC8A1 (ENSG00000183023),16876,4.0
CTB-31O20.2 (ENSG00000261526),16877,4.0
CTB-32O4.2 (ENSG00000267498),16878,4.0
CTB-47B11.3 (ENSG00000248544),16879,4.0
CTB-50L17.16 (ENSG00000267011),16880,4.0
CTB-55O6.12 (ENSG00000267169),16881,4.0
CTB-55O6.13 (ENSG00000275091),16882,4.0
CTB-55O6.8 (ENSG00000141854),16883,4.0
SLC6A9 (ENSG00000196517),16884,4.0
CTD-2383M3.1 (ENSG00000248027),16885,4.0
SLC43A2 (ENSG00000167703),16886,4.0
CTC-441N14.2 (ENSG00000247311),16887,4.0
CTD-2192J16.26 (ENSG00000268945),16888,4.0
CTD-2201E18.5 (ENSG00000271788),16889,4.0
SLC35A2 (ENSG00000102100),16890,4.0
SLC35A1 (ENSG00000164414),16891,4.0
CTD-2213F21.2 (ENSG00000250365),16892,4.0
SLC33A1 (ENSG00000169359),16893,4.0
SLC32A1 (ENSG00000101438),16894,4.0
CTD-2240J17.1 (ENSG00000259372),16895,4.0
SLC30A8 (ENSG00000164756),16896,4.0
CTD-2260A17.2 (ENSG00000247121),16897,4.0
CTD-2270P14.5 (ENSG00000276791),16898,4.0
CTD-2287O16.5 (ENSG00000271918),16899,4.0
SLC30A4 (ENSG00000104154),16900,4.0
CTD-2298J14.2 (ENSG00000258636),16901,4.0
CTD-2314G24.2 (ENSG00000259663),16902,4.0
SLC2A13 (ENSG00000151229),16903,4.0
SLC2A10 (ENSG00000197496),16904,4.0
CTD-2325M2.1 (ENSG00000267939),16905,4.0
SLC29A4 (ENSG00000164638),16906,4.0
CTD-2342J14.6 (ENSG00000267277),16907,4.0
CTD-2349P21.12 (ENSG00000276250),16908,4.0
CTD-2369P2.10 (ENSG00000167807),16909,4.0
CTD-2371O3.2 (ENSG00000254397),16910,4.0
CTD-2189E23.1 (ENSG00000267723),16911,4.0
SLC41A3 (ENSG00000114544),16912,4.0
CTD-2089N3.2 (ENSG00000251573),16913,4.0
SLC35E2 (ENSG00000215790),16914,4.0
SLC40A1 (ENSG00000138449),16915,4.0
SLC3A2 (ENSG00000168003),16916,4.0
CTC-444N24.6 (ENSG00000267871),16917,4.0
SLC39A7 (ENSG00000112473),16918,4.0
SLC39A6 (ENSG00000141424),16919,4.0
CTC-457L16.2 (ENSG00000262319),16920,4.0
CTC-459F4.1 (ENSG00000261770),16921,4.0
SLC39A13 (ENSG00000165915),16922,4.0
CTC-543D15.8 (ENSG00000278611),16923,4.0
CTC-559E9.1 (ENSG00000266904),16924,4.0
CTCFL (ENSG00000124092),16925,4.0
SLC38A3 (ENSG00000188338),16926,4.0
CTD-2006H14.2 (ENSG00000271971),16927,4.0
CTD-2007H13.3 (ENSG00000248489),16928,4.0
CTD-2012K14.6 (ENSG00000261386),16929,4.0
CTD-2012K14.8 (ENSG00000276075),16930,4.0
SLC35G2 (ENSG00000168917),16931,4.0
CTD-2013N17.7 (ENSG00000277825),16932,4.0
SLC35F5 (ENSG00000115084),16933,4.0
SLC35F4 (ENSG00000151812),16934,4.0
CTD-2033C11.1 (ENSG00000269961),16935,4.0
CTD-2047H16.4 (ENSG00000263069),16936,4.0
SLC35E2B (ENSG00000189339),16937,4.0
SLC35D3 (ENSG00000182747),16938,4.0
RP11-620J15.3 (ENSG00000257698),16939,4.0
CYFIP2 (ENSG00000055163),16940,4.0
CYHR1 (ENSG00000187954),16941,4.0
DDX5 (ENSG00000108654),16942,4.0
SEMA4B (ENSG00000185033),16943,4.0
DDX50 (ENSG00000107625),16944,4.0
SEMA3F (ENSG00000001617),16945,4.0
SEMA3B (ENSG00000012171),16946,4.0
SEMA3A (ENSG00000075213),16947,4.0
DDX60 (ENSG00000137628),16948,4.0
SELO (ENSG00000073169),16949,4.0
SELM (ENSG00000198832),16950,4.0
SELL (ENSG00000188404),16951,4.0
DDX60L (ENSG00000181381),16952,4.0
SELENBP1 (ENSG00000143416),16953,4.0
DECR1 (ENSG00000104325),16954,4.0
SECTM1 (ENSG00000141574),16955,4.0
DEF6 (ENSG00000023892),16956,4.0
SEC63 (ENSG00000025796),16957,4.0
DEGS1 (ENSG00000143753),16958,4.0
DENND1B (ENSG00000213047),16959,4.0
DENND3 (ENSG00000105339),16960,4.0
SEC61A1 (ENSG00000058262),16961,4.0
SEC31A (ENSG00000138674),16962,4.0
SEC24D (ENSG00000150961),16963,4.0
DENND4A (ENSG00000174485),16964,4.0
DDX49 (ENSG00000105671),16965,4.0
SEC24B (ENSG00000138802),16966,4.0
SEMA4F (ENSG00000135622),16967,4.0
SEMA5A (ENSG00000112902),16968,4.0
DCTN4 (ENSG00000132912),16969,4.0
DCX (ENSG00000077279),16970,4.0
DDAH1 (ENSG00000153904),16971,4.0
DDAH2 (ENSG00000213722),16972,4.0
SEPT7 (ENSG00000122545),16973,4.0
SEPT6 (ENSG00000125354),16974,4.0
SEPT5 (ENSG00000184702),16975,4.0
DDC (ENSG00000132437),16976,4.0
DDHD2 (ENSG00000085788),16977,4.0
DDIT3 (ENSG00000175197),16978,4.0
SEPP1 (ENSG00000250722),16979,4.0
DDIT4 (ENSG00000168209),16980,4.0
SEPHS2 (ENSG00000179918),16981,4.0
DDN (ENSG00000181418),16982,4.0
SENP7 (ENSG00000138468),16983,4.0
DDRGK1 (ENSG00000198171),16984,4.0
SENP5 (ENSG00000119231),16985,4.0
DDX19B (ENSG00000157349),16986,4.0
DDX24 (ENSG00000089737),16987,4.0
SEMA6D (ENSG00000137872),16988,4.0
SEMA6C (ENSG00000143434),16989,4.0
DDX26B (ENSG00000165359),16990,4.0
SEMA6A-AS1 (ENSG00000248445),16991,4.0
SEMA4G (ENSG00000095539),16992,4.0
DCTN2 (ENSG00000175203),16993,4.0
SEC24A (ENSG00000113615),16994,4.0
SEC23A (ENSG00000100934),16995,4.0
SCUBE3 (ENSG00000146197),16996,4.0
SCUBE1 (ENSG00000159307),16997,4.0
SCTR (ENSG00000080293),16998,4.0
SCRT2 (ENSG00000215397),16999,4.0
SCRN1 (ENSG00000136193),17000,4.0
SCPEP1 (ENSG00000121064),17001,4.0
SCOC-AS1 (ENSG00000196951),17002,4.0
DHCR7 (ENSG00000172893),17003,4.0
DHDH (ENSG00000104808),17004,4.0
DHFRL1 (ENSG00000178700),17005,4.0
DHPS (ENSG00000095059),17006,4.0
SCNM1 (ENSG00000163156),17007,4.0
DHRS1 (ENSG00000157379),17008,4.0
DHRS2 (ENSG00000100867),17009,4.0
DHRS4-AS1 (ENSG00000215256),17010,4.0
SCN3B (ENSG00000166257),17011,4.0
SCN2B (ENSG00000149575),17012,4.0
SCN2A (ENSG00000136531),17013,4.0
DHRS7 (ENSG00000100612),17014,4.0
SCN11A (ENSG00000168356),17015,4.0
SCML4 (ENSG00000146285),17016,4.0
DHRSX (ENSG00000169084),17017,4.0
DHX16 (ENSG00000204560),17018,4.0
SCX (ENSG00000260428),17019,4.0
SEC23IP (ENSG00000107651),17020,4.0
SCYL1 (ENSG00000142186),17021,4.0
SDC2 (ENSG00000169439),17022,4.0
DENND6A-AS1 (ENSG00000239801),17023,4.0
DENND6B (ENSG00000205593),17024,4.0
SEC14L2 (ENSG00000100003),17025,4.0
DEPDC7 (ENSG00000121690),17026,4.0
SEC13 (ENSG00000157020),17027,4.0
DEPTOR (ENSG00000155792),17028,4.0
DES (ENSG00000175084),17029,4.0
DEXI (ENSG00000182108),17030,4.0
DFFB (ENSG00000169598),17031,4.0
SDPR (ENSG00000168497),17032,4.0
SDK1 (ENSG00000146555),17033,4.0
DFNB31 (ENSG00000095397),17034,4.0
DGCR5 (ENSG00000237517),17035,4.0
DGCR6 (ENSG00000183628),17036,4.0
SDHAF1 (ENSG00000205138),17037,4.0
SDHA (ENSG00000073578),17038,4.0
SDF4 (ENSG00000078808),17039,4.0
DGKA (ENSG00000065357),17040,4.0
SDE2 (ENSG00000143751),17041,4.0
DGKB (ENSG00000136267),17042,4.0
SDCBP2-AS1 (ENSG00000234684),17043,4.0
SDCBP2 (ENSG00000125775),17044,4.0
SDCBP (ENSG00000137575),17045,4.0
SDC1 (ENSG00000115884),17046,4.0
CYGB (ENSG00000161544),17047,4.0
SERHL2 (ENSG00000183569),17048,4.0
SERINC2 (ENSG00000168528),17049,4.0
CYP4V2 (ENSG00000145476),17050,4.0
SH3BGRL (ENSG00000131171),17051,4.0
CYP7B1 (ENSG00000172817),17052,4.0
SH2D3C (ENSG00000095370),17053,4.0
CYR61 (ENSG00000142871),17054,4.0
CYS1 (ENSG00000205795),17055,4.0
CYSLTR2 (ENSG00000152207),17056,4.0
SH2B2 (ENSG00000160999),17057,4.0
SH2B1 (ENSG00000178188),17058,4.0
CYTH1 (ENSG00000108669),17059,4.0
SGTA (ENSG00000104969),17060,4.0
SGSM3 (ENSG00000100359),17061,4.0
CYTH2 (ENSG00000105443),17062,4.0
SGSH (ENSG00000181523),17063,4.0
CYTH3 (ENSG00000008256),17064,4.0
CYTL1 (ENSG00000170891),17065,4.0
DAAM1 (ENSG00000100592),17066,4.0
SGMS1 (ENSG00000198964),17067,4.0
DAAM2 (ENSG00000146122),17068,4.0
DAB2 (ENSG00000153071),17069,4.0
SGK1 (ENSG00000118515),17070,4.0
SGIP1 (ENSG00000118473),17071,4.0
SGF29 (ENSG00000176476),17072,4.0
CYP46A1 (ENSG00000036530),17073,4.0
SGCG (ENSG00000102683),17074,4.0
SH3BP1 (ENSG00000100092),17075,4.0
CYP2W1 (ENSG00000073067),17076,4.0
CYLD (ENSG00000083799),17077,4.0
SHOX2 (ENSG00000168779),17078,4.0
SHOX (ENSG00000185960),17079,4.0
SHOC2 (ENSG00000108061),17080,4.0
CYP17A1-AS1 (ENSG00000203886),17081,4.0
SHISA4 (ENSG00000198892),17082,4.0
CYP1B1 (ENSG00000138061),17083,4.0
SHD (ENSG00000105251),17084,4.0
CYP24A1 (ENSG00000019186),17085,4.0
SHC4 (ENSG00000185634),17086,4.0
SHC3 (ENSG00000148082),17087,4.0
SHC2 (ENSG00000129946),17088,4.0
CYP26B1 (ENSG00000003137),17089,4.0
SHB (ENSG00000107338),17090,4.0
SHARPIN (ENSG00000179526),17091,4.0
SH3TC1 (ENSG00000125089),17092,4.0
SH3RF3-AS1 (ENSG00000259863),17093,4.0
SH3RF3 (ENSG00000172985),17094,4.0
SH3GL3 (ENSG00000140600),17095,4.0
SH3GL1 (ENSG00000141985),17096,4.0
SH3D21 (ENSG00000214193),17097,4.0
CYP2J2 (ENSG00000134716),17098,4.0
SH3BP5 (ENSG00000131370),17099,4.0
CYP39A1 (ENSG00000146233),17100,4.0
SERINC1 (ENSG00000111897),17101,4.0
SGCE (ENSG00000127990),17102,4.0
SGCB (ENSG00000163069),17103,4.0
SETBP1 (ENSG00000152217),17104,4.0
SESTD1 (ENSG00000187231),17105,4.0
SESN2 (ENSG00000130766),17106,4.0
DCHS1 (ENSG00000166341),17107,4.0
SERTM1 (ENSG00000180440),17108,4.0
SERTAD4-AS1 (ENSG00000203706),17109,4.0
SERTAD4 (ENSG00000082497),17110,4.0
SERTAD3 (ENSG00000167565),17111,4.0
SERTAD2 (ENSG00000179833),17112,4.0
SERTAD1 (ENSG00000197019),17113,4.0
SERPINH1 (ENSG00000149257),17114,4.0
SERPING1 (ENSG00000149131),17115,4.0
SERPINF1 (ENSG00000132386),17116,4.0
SERPINE2 (ENSG00000135919),17117,4.0
SERPINE1 (ENSG00000106366),17118,4.0
SERPIND1 (ENSG00000099937),17119,4.0
DCK (ENSG00000156136),17120,4.0
DCLK2 (ENSG00000170390),17121,4.0
SERPINB6 (ENSG00000124570),17122,4.0
DCN (ENSG00000011465),17123,4.0
DCP1A (ENSG00000272886),17124,4.0
DCP1B (ENSG00000151065),17125,4.0
DCT (ENSG00000080166),17126,4.0
DCDC1 (ENSG00000170959),17127,4.0
SGCD (ENSG00000170624),17128,4.0
DCC (ENSG00000187323),17129,4.0
DCAF7 (ENSG00000136485),17130,4.0
DACH2 (ENSG00000126733),17131,4.0
DACT2 (ENSG00000164488),17132,4.0
SFXN3 (ENSG00000107819),17133,4.0
DACT3 (ENSG00000197380),17134,4.0
DAGLA (ENSG00000134780),17135,4.0
DALRD3 (ENSG00000178149),17136,4.0
SFSWAP (ENSG00000061936),17137,4.0
DAP (ENSG00000112977),17138,4.0
DAPK3 (ENSG00000167657),17139,4.0
DAW1 (ENSG00000123977),17140,4.0
DAZAP2 (ENSG00000183283),17141,4.0
DBH (ENSG00000123454),17142,4.0
SF3B2 (ENSG00000087365),17143,4.0
SF3B1 (ENSG00000115524),17144,4.0
DBN1 (ENSG00000113758),17145,4.0
SF3A2 (ENSG00000104897),17146,4.0
DBNL (ENSG00000136279),17147,4.0
DBP (ENSG00000105516),17148,4.0
DCAF10 (ENSG00000122741),17149,4.0
DCAF15 (ENSG00000132017),17150,4.0
SETDB2 (ENSG00000136169),17151,4.0
SETDB1 (ENSG00000143379),17152,4.0
DCAF5 (ENSG00000139990),17153,4.0
DCAF8 (ENSG00000132716),17154,4.0
SLIT2 (ENSG00000145147),17155,4.0
RP11-620J15.2 (ENSG00000245651),17156,4.0
RP11-61E11.2 (ENSG00000257999),17157,4.0
FOXC2 (ENSG00000176692),17158,4.0
RIT2 (ENSG00000152214),17159,4.0
FOXD1 (ENSG00000251493),17160,4.0
FOXD2-AS1 (ENSG00000237424),17161,4.0
FOXJ1 (ENSG00000129654),17162,4.0
RING1 (ENSG00000204227),17163,4.0
RIN2 (ENSG00000132669),17164,4.0
RIMS1 (ENSG00000079841),17165,4.0
FOXN4 (ENSG00000139445),17166,4.0
FOXO3 (ENSG00000118689),17167,4.0
FOXC1 (ENSG00000054598),17168,4.0
RIMBP2 (ENSG00000060709),17169,4.0
FOXO6 (ENSG00000204060),17170,4.0
RIIAD1 (ENSG00000178796),17171,4.0
FOXP1 (ENSG00000114861),17172,4.0
RICTOR (ENSG00000164327),17173,4.0
FOXP2 (ENSG00000128573),17174,4.0
FOXP4 (ENSG00000137166),17175,4.0
RIBC1 (ENSG00000158423),17176,4.0
RHPN1 (ENSG00000158106),17177,4.0
RHOXF1 (ENSG00000101883),17178,4.0
FPGT-TNNI3K (ENSG00000259030),17179,4.0
RILPL2 (ENSG00000150977),17180,4.0
FOSL2 (ENSG00000075426),17181,4.0
FOSB (ENSG00000125740),17182,4.0
FOS (ENSG00000170345),17183,4.0
RNF13 (ENSG00000082996),17184,4.0
FLYWCH1 (ENSG00000059122),17185,4.0
FLYWCH2 (ENSG00000162076),17186,4.0
RNF123 (ENSG00000164068),17187,4.0
FMN2 (ENSG00000155816),17188,4.0
FMNL3 (ENSG00000161791),17189,4.0
RNF113A (ENSG00000125352),17190,4.0
FMO1 (ENSG00000010932),17191,4.0
RNF11 (ENSG00000123091),17192,4.0
RND3 (ENSG00000115963),17193,4.0
RNASET2 (ENSG00000026297),17194,4.0
RNASEL (ENSG00000135828),17195,4.0
FN3K (ENSG00000167363),17196,4.0
FNBP1 (ENSG00000187239),17197,4.0
FNDC3A (ENSG00000102531),17198,4.0
FNDC4 (ENSG00000115226),17199,4.0
FNDC5 (ENSG00000160097),17200,4.0
RNASE4 (ENSG00000258818),17201,4.0
FNIP1 (ENSG00000217128),17202,4.0
FNTB (ENSG00000257365),17203,4.0
FO538757.2 (ENSG00000279457),17204,4.0
RMDN3 (ENSG00000137824),17205,4.0
RMDN2 (ENSG00000115841),17206,4.0
RHOQ (ENSG00000119729),17207,4.0
RHOJ (ENSG00000126785),17208,4.0
RHOG (ENSG00000177105),17209,4.0
RHOF (ENSG00000139725),17210,4.0
RGS12 (ENSG00000159788),17211,4.0
RGS11 (ENSG00000076344),17212,4.0
FSCN3 (ENSG00000106328),17213,4.0
FSD1L (ENSG00000106701),17214,4.0
FSIP1 (ENSG00000150667),17215,4.0
RGL2 (ENSG00000237441),17216,4.0
RGL1 (ENSG00000143344),17217,4.0
RGCC (ENSG00000102760),17218,4.0
RGAG4 (ENSG00000242732),17219,4.0
FSIP2 (ENSG00000188738),17220,4.0
FSTL1 (ENSG00000163430),17221,4.0
RFX4 (ENSG00000111783),17222,4.0
RFX3 (ENSG00000080298),17223,4.0
RFX2 (ENSG00000087903),17224,4.0
FSTL3 (ENSG00000070404),17225,4.0
FSTL5 (ENSG00000168843),17226,4.0
RFTN2 (ENSG00000162944),17227,4.0
RFTN1 (ENSG00000131378),17228,4.0
RFNG (ENSG00000169733),17229,4.0
RFK (ENSG00000135002),17230,4.0
FTO (ENSG00000140718),17231,4.0
FTX (ENSG00000230590),17232,4.0
FUK (ENSG00000157353),17233,4.0
RGS14 (ENSG00000169220),17234,4.0
FLT3LG (ENSG00000090554),17235,4.0
RGS16 (ENSG00000143333),17236,4.0
RGS2 (ENSG00000116741),17237,4.0
RHOD (ENSG00000173156),17238,4.0
RHOC (ENSG00000155366),17239,4.0
RHOBTB3 (ENSG00000164292),17240,4.0
RHOBTB2 (ENSG00000008853),17241,4.0
RHOBTB1 (ENSG00000072422),17242,4.0
FRMD3 (ENSG00000172159),17243,4.0
FRMD4A (ENSG00000151474),17244,4.0
RHCE (ENSG00000188672),17245,4.0
RHBG (ENSG00000132677),17246,4.0
FRMD6 (ENSG00000139926),17247,4.0
FRMD6-AS1 (ENSG00000273888),17248,4.0
FRMD8 (ENSG00000126391),17249,4.0
FRRS1L (ENSG00000260230),17250,4.0
RHBDF1 (ENSG00000007384),17251,4.0
FRS3 (ENSG00000137218),17252,4.0
RHBDD2 (ENSG00000005486),17253,4.0
RGS9BP (ENSG00000186326),17254,4.0
RGS9 (ENSG00000108370),17255,4.0
FRY (ENSG00000073910),17256,4.0
RGS7 (ENSG00000182901),17257,4.0
FRY-AS1 (ENSG00000237637),17258,4.0
RGS3 (ENSG00000138835),17259,4.0
RGS22 (ENSG00000132554),17260,4.0
FRZB (ENSG00000162998),17261,4.0
FLRT3 (ENSG00000125848),17262,4.0
RNF139 (ENSG00000170881),17263,4.0
RNF139-AS1 (ENSG00000245149),17264,4.0
RP1-40E16.9 (ENSG00000230269),17265,4.0
RP1-40E16.12 (ENSG00000272277),17266,4.0
RP1-39G22.7 (ENSG00000259943),17267,4.0
FGF14 (ENSG00000102466),17268,4.0
RP1-317E23.3 (ENSG00000228172),17269,4.0
FGF18 (ENSG00000156427),17270,4.0
RP1-313I6.12 (ENSG00000272009),17271,4.0
RP1-309F20.3 (ENSG00000225806),17272,4.0
FGF19 (ENSG00000162344),17273,4.0
RP1-28H20.3 (ENSG00000271784),17274,4.0
RP1-278C19.8 (ENSG00000275936),17275,4.0
RP1-269M15.3 (ENSG00000233508),17276,4.0
RP1-267D11.6 (ENSG00000277283),17277,4.0
FGF7 (ENSG00000140285),17278,4.0
RP1-244F24.1 (ENSG00000271857),17279,4.0
RP1-239B22.5 (ENSG00000260196),17280,4.0
RP1-234P15.4 (ENSG00000225793),17281,4.0
RP1-202O8.3 (ENSG00000271746),17282,4.0
FGFBP2 (ENSG00000137441),17283,4.0
FGFR1OP2 (ENSG00000111790),17284,4.0
RP1-191J18.66 (ENSG00000272476),17285,4.0
RP1-178F15.4 (ENSG00000272030),17286,4.0
RP1-159A19.4 (ENSG00000237429),17287,4.0
RP1-43E13.2 (ENSG00000230424),17288,4.0
RP1-153G14.4 (ENSG00000271755),17289,4.0
RP1-78B3.1 (ENSG00000279652),17290,4.0
FGF11 (ENSG00000161958),17291,4.0
RP11-110I1.13 (ENSG00000272186),17292,4.0
FCHO2 (ENSG00000157107),17293,4.0
RP11-1109F11.5 (ENSG00000271259),17294,4.0
RP11-1102P16.1 (ENSG00000253379),17295,4.0
FCHSD1 (ENSG00000197948),17296,4.0
FCHSD2 (ENSG00000137478),17297,4.0
FCRLB (ENSG00000162746),17298,4.0
FDFT1 (ENSG00000079459),17299,4.0
RP11-109N23.4 (ENSG00000258813),17300,4.0
RP11-109D9.4 (ENSG00000261447),17301,4.0
RP11-108M9.6 (ENSG00000272426),17302,4.0
FER1L5 (ENSG00000249715),17303,4.0
FERMT3 (ENSG00000149781),17304,4.0
RP11-1085N6.5 (ENSG00000258776),17305,4.0
FES (ENSG00000182511),17306,4.0
FEZ1 (ENSG00000149557),17307,4.0
RP11-105C19.1 (ENSG00000260905),17308,4.0
RP11-1038A11.3 (ENSG00000256417),17309,4.0
RP11-102N12.3 (ENSG00000273472),17310,4.0
RP11-102M11.2 (ENSG00000261758),17311,4.0
RP11-1007O24.3 (ENSG00000261423),17312,4.0
RP11-1000B6.8 (ENSG00000262728),17313,4.0
RP11-1000B6.3 (ENSG00000261064),17314,4.0
RP1-79C4.4 (ENSG00000271811),17315,4.0
FUT11 (ENSG00000196968),17316,4.0
RP1-140A9.1 (ENSG00000231050),17317,4.0
RP1-137H15.2 (ENSG00000224765),17318,4.0
FKBP7 (ENSG00000079150),17319,4.0
RNF216 (ENSG00000011275),17320,4.0
RNF215 (ENSG00000099999),17321,4.0
FKBP8 (ENSG00000105701),17322,4.0
FKBP9 (ENSG00000122642),17323,4.0
FLCN (ENSG00000154803),17324,4.0
RNF212 (ENSG00000178222),17325,4.0
RNF208 (ENSG00000212864),17326,4.0
RNF207 (ENSG00000158286),17327,4.0
FLI1 (ENSG00000151702),17328,4.0
RNF19A (ENSG00000034677),17329,4.0
RNF187 (ENSG00000168159),17330,4.0
RNF185 (ENSG00000138942),17331,4.0
RNF182 (ENSG00000180537),17332,4.0
FLJ31104 (ENSG00000227908),17333,4.0
RNF180 (ENSG00000164197),17334,4.0
RNF175 (ENSG00000145428),17335,4.0
FLJ35934 (ENSG00000220161),17336,4.0
RNF165 (ENSG00000141622),17337,4.0
RNF152 (ENSG00000176641),17338,4.0
FLOT1 (ENSG00000137312),17339,4.0
FLRT1 (ENSG00000126500),17340,4.0
RNF144A (ENSG00000151692),17341,4.0
RNF25 (ENSG00000163481),17342,4.0
RP1-138B7.7 (ENSG00000282876),17343,4.0
FKBP15 (ENSG00000119321),17344,4.0
FKBP10 (ENSG00000141756),17345,4.0
RP1-122P22.4 (ENSG00000268628),17346,4.0
RP1-111C20.4 (ENSG00000271913),17347,4.0
RORA (ENSG00000069667),17348,4.0
ROR2 (ENSG00000169071),17349,4.0
ROPN1L (ENSG00000145491),17350,4.0
FGL2 (ENSG00000127951),17351,4.0
ROM1 (ENSG00000149489),17352,4.0
ROGDI (ENSG00000067836),17353,4.0
ROBO3 (ENSG00000154134),17354,4.0
ROBO2 (ENSG00000185008),17355,4.0
ROBO1 (ENSG00000169855),17356,4.0
RNU12 (ENSG00000270022),17357,4.0
FHL1 (ENSG00000022267),17358,4.0
FHL2 (ENSG00000115641),17359,4.0
RNH1 (ENSG00000023191),17360,4.0
FHL3 (ENSG00000183386),17361,4.0
FHOD1 (ENSG00000135723),17362,4.0
RNFT1 (ENSG00000189050),17363,4.0
FIBIN (ENSG00000176971),17364,4.0
FIG4 (ENSG00000112367),17365,4.0
RNF6 (ENSG00000127870),17366,4.0
FILIP1L (ENSG00000168386),17367,4.0
FIP1L1 (ENSG00000145216),17368,4.0
FKBP14 (ENSG00000106080),17369,4.0
FUT6 (ENSG00000156413),17370,4.0
FXR2 (ENSG00000129245),17371,4.0
REV3L (ENSG00000009413),17372,4.0
GGT7 (ENSG00000131067),17373,4.0
RALGAPA1 (ENSG00000174373),17374,4.0
GHDC (ENSG00000167925),17375,4.0
RALB (ENSG00000144118),17376,4.0
GHET1 (ENSG00000281189),17377,4.0
GHITM (ENSG00000165678),17378,4.0
RAI14 (ENSG00000039560),17379,4.0
GHR (ENSG00000112964),17380,4.0
RAET1G (ENSG00000203722),17381,4.0
GINM1 (ENSG00000055211),17382,4.0
GIPR (ENSG00000010310),17383,4.0
RAD51AP2 (ENSG00000214842),17384,4.0
GIT2 (ENSG00000139436),17385,4.0
RAD21-AS1 (ENSG00000253327),17386,4.0
